"Name","Internal name","Type","Description","Group name","Form field","Options","Read only value","Read only definition","Calculated","External options","Deleted","HubSpot defined","Created user","Usages","Fill rate","Last Updated Time","Update Source"
"Date exited ""Verbal Yes/Contract Sent (Ministry (inactive))""","hs_v2_date_exited_6105702","datetime","The date and time when the deal exited the 'Verbal Yes/Contract Sent' stage, 'Ministry (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","10.91%","5/9/25 8:04 AM CDT","HubSpot Calculation"
"Date exited ""Closed won (Ministry (inactive))""","hs_v2_date_exited_6105703","datetime","The date and time when the deal exited the 'Closed won' stage, 'Ministry (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","9.16%","10/9/25 4:56 PM CDT","HubSpot Calculation"
"Date exited ""Closed lost (Ministry (inactive))""","hs_v2_date_exited_6105704","datetime","The date and time when the deal exited the 'Closed lost' stage, 'Ministry (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","2.62%","10/9/25 4:56 PM CDT","HubSpot Calculation"
"Date exited ""Stage (Old 2 (inactive))""","hs_v2_date_exited_660511","datetime","The date and time when the deal exited the 'Stage' stage, 'Old 2 (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.18%","2/26/25 11:36 AM CST","HubSpot Calculation"
"Date exited ""Contacted (Old (inactive))""","hs_v2_date_exited_6c84923b_4ada_4141_a132_3acb8f19ef27_1860999466","datetime","The date and time when the deal exited the 'Contacted' stage, 'Old (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.05%","10/29/21 2:56 PM CDT","HubSpot Processing"
"Date exited ""Box Sent (Old (inactive))""","hs_v2_date_exited_708fbb00_714c_4f03_8569_d8aef1b57345_1088365520","datetime","The date and time when the deal exited the 'Box Sent' stage, 'Old (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Demo (Ministry (inactive))""","hs_v2_date_exited_8350900","datetime","The date and time when the deal exited the 'Demo' stage, 'Ministry (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","32.31%","8/7/25 9:50 AM CDT","Record Merge"
"Date exited ""Transferred Leads (Old (inactive))""","hs_v2_date_exited_945caa15_225a_4837_95d3_5324d0531a40_369309293","datetime","The date and time when the deal exited the 'Transferred Leads' stage, 'Old (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","7/30/21 1:06 PM CDT","HubSpot Processing"
"Date exited ""Basket Dropped Off (Old (inactive))""","hs_v2_date_exited_d195df4e_ef2a_48c0_83a2_d4d1bbb154e4_134791292","datetime","The date and time when the deal exited the 'Basket Dropped Off' stage, 'Old (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date exited ""Postcards sent (Old (inactive))""","hs_v2_date_exited_e98d6bfa_50c3_4a26_91ce_0d10b77d7b9f_1875140207","datetime","The date and time when the deal exited the 'Postcards sent' stage, 'Old (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Pastors Landing Page (Old (inactive))""","hs_v2_latest_time_in_00d8e4c0_c377_4ff8_a60f_fa41d452bef3_1315392801","number","The total time in seconds spent by the deal in the 'Pastors Landing Page' stage, 'Old (inactive)' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.09%","8/3/21 11:48 AM CDT","HubSpot Processing"
"Latest time in ""Lead (Old (inactive))""","hs_v2_latest_time_in_0b4a174b_6fe2_4800_b39d_278ed0e2f7cf_1217684179","number","The total time in seconds spent by the deal in the 'Lead' stage, 'Old (inactive)' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.05%","10/14/21 3:44 PM CDT","HubSpot Processing"
"Latest time in ""Prospecting (Agencies)""","hs_v2_latest_time_in_101563721","number","The total time in seconds spent by the deal in the 'Prospecting' stage, 'Agencies' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.64%","7/8/24 1:50 PM CDT","HubSpot Calculation"
"Latest time in ""First Meeting (Agencies)""","hs_v2_latest_time_in_101563722","number","The total time in seconds spent by the deal in the 'First Meeting' stage, 'Agencies' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.55%","7/1/24 9:06 AM CDT","HubSpot Calculation"
"Latest time in ""Client Discussion / Identification (Agencies)""","hs_v2_latest_time_in_101563723","number","The total time in seconds spent by the deal in the 'Client Discussion / Identification' stage, 'Agencies' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.46%","7/1/24 9:06 AM CDT","HubSpot Calculation"
"Latest time in ""Data Dashboard Deep Dive (Agencies)""","hs_v2_latest_time_in_101563724","number","The total time in seconds spent by the deal in the 'Data Dashboard Deep Dive' stage, 'Agencies' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.32%","7/1/24 9:06 AM CDT","HubSpot Calculation"
"Latest time in ""Relationship Scoping (Agencies)""","hs_v2_latest_time_in_101563725","number","The total time in seconds spent by the deal in the 'Relationship Scoping' stage, 'Agencies' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.37%","9/24/24 8:42 AM CDT","HubSpot Calculation"
"Latest time in ""Set Client Meetings (Agencies)""","hs_v2_latest_time_in_101563726","number","The total time in seconds spent by the deal in the 'Set Client Meetings' stage, 'Agencies' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.18%","7/1/24 9:08 AM CDT","HubSpot Calculation"
"Latest time in ""Discovery Call Completed (New Business)""","hs_v2_latest_time_in_1040840050","number","The total time in seconds spent by the deal in the 'Discovery Call Completed' stage, 'New Business' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","8.28%","1/23/26 3:27 PM CST","HubSpot Calculation"
"Latest time in ""Demonstration complete (New Business)""","hs_v2_latest_time_in_1040840051","number","The total time in seconds spent by the deal in the 'Demonstration complete' stage, 'New Business' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","5.94%","1/20/26 8:20 AM CST","HubSpot Calculation"
"Latest time in ""Proposal Sent (New Business)""","hs_v2_latest_time_in_1040840052","number","The total time in seconds spent by the deal in the 'Proposal Sent' stage, 'New Business' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","3.64%","1/27/26 9:38 AM CST","HubSpot Calculation"
"Latest time in ""Negotiation & Objections (New Business)""","hs_v2_latest_time_in_1040840053","number","The total time in seconds spent by the deal in the 'Negotiation & Objections' stage, 'New Business' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","3.22%","1/29/26 11:24 AM CST","HubSpot Calculation"
"Latest time in ""Quote sent for signature (New Business)""","hs_v2_latest_time_in_1040840054","number","The total time in seconds spent by the deal in the 'Quote sent for signature' stage, 'New Business' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","2.49%","1/27/26 10:56 AM CST","HubSpot Calculation"
"Latest time in ""Closed Won (New Business)""","hs_v2_latest_time_in_1040840055","number","The total time in seconds spent by the deal in the 'Closed Won' stage, 'New Business' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.23%","10/16/25 10:29 AM CDT","Record Merge"
"Latest time in ""Closed Lost (New Business)""","hs_v2_latest_time_in_1040840056","number","The total time in seconds spent by the deal in the 'Closed Lost' stage, 'New Business' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.09%","10/25/25 12:02 PM CDT","HubSpot Calculation"
"Latest time in ""Solution Scoping Completed (New Business)""","hs_v2_latest_time_in_1040840072","number","The total time in seconds spent by the deal in the 'Solution Scoping Completed' stage, 'New Business' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","4.83%","1/26/26 7:45 PM CST","HubSpot Calculation"
"Latest time in ""Closed Lost (Agencies)""","hs_v2_latest_time_in_104931737","number","The total time in seconds spent by the deal in the 'Closed Lost' stage, 'Agencies' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.05%","9/24/24 9:13 AM CDT","HubSpot Calculation"
"Latest time in ""Closed Won (Agencies)""","hs_v2_latest_time_in_104947369","number","The total time in seconds spent by the deal in the 'Closed Won' stage, 'Agencies' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.05%","7/29/24 10:50 AM CDT","HubSpot Calculation"
"Latest time in ""Onboarding & Implementation (Retention)""","hs_v2_latest_time_in_1051605848","number","The total time in seconds spent by the deal in the 'Onboarding & Implementation' stage, 'Retention' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","12/23/25 1:23 PM CST","HubSpot Calculation"
"Latest time in ""Active (Retention)""","hs_v2_latest_time_in_1051605849","number","The total time in seconds spent by the deal in the 'Active' stage, 'Retention' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","10/3/25 1:52 PM CDT","HubSpot Calculation"
"Latest time in ""Renewed (Retention)""","hs_v2_latest_time_in_1051605850","number","The total time in seconds spent by the deal in the 'Renewed' stage, 'Retention' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","4/17/25 1:02 PM CDT","HubSpot Calculation"
"Latest time in ""Expanded (Retention)""","hs_v2_latest_time_in_1051605851","number","The total time in seconds spent by the deal in the 'Expanded' stage, 'Retention' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Downgraded (Retention)""","hs_v2_latest_time_in_1051605852","number","The total time in seconds spent by the deal in the 'Downgraded' stage, 'Retention' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Latest time in ""Churned – Closed Lost  (Retention)""","hs_v2_latest_time_in_1051605854","number","The total time in seconds spent by the deal in the 'Churned – Closed Lost ' stage, 'Retention' pipeline since it last entered this stage","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
